SITE;APPLICATION;ANNEE;MOIS;PREMIERE_VISITE;DERNIERE_VISITE;NB_VISITEURS;NB_VISITE;MOY_VISITEURS_VISITE;PAGES;MOY_PAGES_VISITE;HITS;MOY_HITS_VISITE;VOL_BANDEPASSANTE;MOY_BANDEPASSANTE_VISITE
identification.agriculture.gouv.fr;;2014;Juillet;01 Jul 2014 - 00:00;31 Jul 2014 - 23:57;17937;103763;5,78;488333;4,71;2200509;21,21;7806,07;77,04
identification.agriculture.gouv.fr;;2014;Juin;01 Jun 2014 - 00:01;29 Jun 2014 - 23:58;20278;123067;6,07;642493;5,22;2783197;22,62;9513,53;79,16
identification.agriculture.gouv.fr;;2014;Mai;01 May 2014 - 00:04;31 May 2014 - 23:56;19059;113654;5,96;585678;5,15;2510618;22,09;8480,24;76,41
identification.agriculture.gouv.fr;;2014;Mars;01 Mar 2014 - 00:02;31 Mar 2014 - 23:59;19435;126802;6,52;758295;5,98;3179369;25,07;10541,55;85,13
identification.agriculture.gouv.fr;;2014;Novembre;01 Nov 2014 - 00:00;30 Nov 2014 - 23:55;22977;129131;5,62;884339;6,85;3256639;25,22;11968,73;94,91
identification.agriculture.gouv.fr;;2014;Octobre;01 Oct 2014 - 00:00;31 Oct 2014 - 23:52;22085;148961;6,74;780728;5,24;3136376;21,06;11302,12;77,69
identification.agriculture.gouv.fr;;2014;Septembre;01 Sep 2014 - 00:00;30 Sep 2014 - 23:59;18948;139123;7,34;664644;4,78;2853066;20,51;10614,61;78,13
imbosh.agricoll.agriculture.gouv.fr;;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
imbosh.agricoll.agriculture.gouv.fr;;2014;Avril;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
imbosh.agricoll.agriculture.gouv.fr;;2014;Juillet;NA;31 Jul 2014 - 16:56;1;1;1,00;1;1,00;1;1,00;0,00;0,00
imbosh.agricoll.agriculture.gouv.fr;;2014;Juin;02 Jun 2014 - 16:37;13 Jun 2014 - 10:09;2;2;1,00;53;26,50;53;26,50;0,02;10,50
imbosh.agricoll.agriculture.gouv.fr;;2014;Mai;NA;30 May 2014 - 04:10;1;3;3,00;6612;2204,00;6612;2204,00;2,65;904,33
imbosh.agricoll.agriculture.gouv.fr;;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
imbosh.agricoll.agriculture.gouv.fr;;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
imbosh.agricoll.agriculture.gouv.fr;;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
indexa2.ensagri.agriculture.gouv.fr;;2014;Août;NA;NA;0;0;0,00;0;0,00;36;0,00;0,07;0,00
indexa2.ensagri.agriculture.gouv.fr;;2014;Avril;NA;NA;0;0;0,00;0;0,00;446;0,00;0,74;0,00
indexa2.ensagri.agriculture.gouv.fr;;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
indexa2.ensagri.agriculture.gouv.fr;;2014;Janvier;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
indexa2.ensagri.agriculture.gouv.fr;;2014;Juillet;NA;NA;0;0;0,00;0;0,00;139;0,00;0,20;0,00
indexa2.ensagri.agriculture.gouv.fr;;2014;Juin;NA;NA;0;0;0,00;0;0,00;341;0,00;0,44;0,00
indexa2.ensagri.agriculture.gouv.fr;;2014;Mai;NA;NA;0;0;0,00;0;0,00;856;0,00;1,09;0,00
indexa2.ensagri.agriculture.gouv.fr;;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
indexa2.ensagri.agriculture.gouv.fr;;2014;Novembre;NA;NA;0;0;0,00;0;0,00;138;0,00;0,19;0,00
indexa2.ensagri.agriculture.gouv.fr;;2014;Octobre;NA;NA;0;0;0,00;0;0,00;326;0,00;0,54;0,00
indexa2.ensagri.agriculture.gouv.fr;;2014;Septembre;NA;NA;0;0;0,00;0;0,00;104;0,00;0,20;0,00
info.agriculture.gouv.fr;;2014;Août;01 Aug 2014 - 00:04;31 Aug 2014 - 23:56;15173;30357;2,00;243633;8,03;683915;22,53;26447,94;892,14
info.agriculture.gouv.fr;;2014;Avril;01 Apr 2014 - 00:01;30 Apr 2014 - 23:50;12814;31283;2,44;259579;8,30;862466;27,57;22000,67;720,16
info.agriculture.gouv.fr;;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
info.agriculture.gouv.fr;;2014;Juillet;01 Jul 2014 - 00:00;31 Jul 2014 - 23:58;17177;35438;2,06;322441;9,10;899685;25,39;31247,93;902,93
info.agriculture.gouv.fr;;2014;Juin;01 Jun 2014 - 00:02;29 Jun 2014 - 23:57;14148;32349;2,29;201765;6,24;704855;21,79;23768,73;752,39
info.agriculture.gouv.fr;;2014;Mai;01 May 2014 - 00:03;31 May 2014 - 23:57;14109;31894;2,26;203910;6,39;700265;21,96;20769,81;666,84
info.agriculture.gouv.fr;;2014;Mars;NA;31 Mar 2014 - 23:58;14187;30879;2,18;284369;9,21;826711;26,77;24794,54;822,23
info.agriculture.gouv.fr;;2014;Novembre;01 Nov 2014 - 00:04;30 Nov 2014 - 23:52;18482;37445;2,03;211786;5,66;765739;20,45;25520,31;697,90
info.agriculture.gouv.fr;;2014;Octobre;01 Oct 2014 - 00:08;31 Oct 2014 - 23:58;18945;41714;2,20;236107;5,66;851067;20,40;26856,43;659,27
info.agriculture.gouv.fr;;2014;Septembre;01 Sep 2014 - 00:02;30 Sep 2014 - 23:59;20926;48309;2,31;376451;7,79;1105649;22,89;39328,14;833,63
info.agriculture.gouv.fr_gedei;gedei;2014;Août;01 Aug 2014 - 00:04;31 Aug 2014 - 23:56;15173;30357;2,00;243632;8,03;683812;22,53;26447,92;892,14
info.agriculture.gouv.fr_gedei;gedei;2014;Avril;01 Apr 2014 - 00:01;30 Apr 2014 - 23:50;12814;31283;2,44;259579;8,30;862422;27,57;22000,66;720,16
info.agriculture.gouv.fr_gedei;gedei;2014;Juillet;01 Jul 2014 - 00:00;31 Jul 2014 - 23:58;18283;38751;2,12;342264;8,83;973070;25,11;33293,27;879,78
info.agriculture.gouv.fr_gedei;gedei;2014;Juin;01 Jun 2014 - 00:02;30 Jun 2014 - 23:58;14767;33958;2,30;211070;6,22;736974;21,70;24533,33;739,80
info.agriculture.gouv.fr_gedei;gedei;2014;Mai;01 May 2014 - 00:03;31 May 2014 - 23:57;14109;31894;2,26;203908;6,39;699979;21,95;20769,73;666,84
info.agriculture.gouv.fr_gedei;gedei;2014;Mars;07 Mar 2014 - 11:22;31 Mar 2014 - 23:58;14187;30879;2,18;284368;9,21;826710;26,77;24794,54;822,23
info.agriculture.gouv.fr_gedei;gedei;2014;Novembre;01 Nov 2014 - 00:04;30 Nov 2014 - 23:52;19245;39997;2,08;226682;5,67;826639;20,67;27451,68;702,82
info.agriculture.gouv.fr_gedei;gedei;2014;Octobre;01 Oct 2014 - 00:08;31 Oct 2014 - 23:58;18945;41714;2,20;236106;5,66;851066;20,40;26856,43;659,27
info.agriculture.gouv.fr_gedei;gedei;2014;Septembre;01 Sep 2014 - 00:02;30 Sep 2014 - 23:59;20926;48309;2,31;376449;7,79;1105633;22,89;39328,14;833,63
info.national.agri;;2014;Août;01 Aug 2014 - 03:47;31 Aug 2014 - 23:35;2920;9179;3,14;147603;16,08;378040;41,19;11243,45;1254,31
info.national.agri;;2014;Avril;01 Apr 2014 - 00:45;30 Apr 2014 - 23:29;3683;13598;3,69;214982;15,81;623781;45,87;11704,88;881,44
info.national.agri;;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
info.national.agri;;2014;Juillet;01 Jul 2014 - 05:03;31 Jul 2014 - 23:08;3102;10878;3,51;194355;17,87;572734;52,65;13692,99;1288,99
info.national.agri;;2014;Juin;01 Jun 2014 - 10:56;29 Jun 2014 - 23:56;3096;10765;3,48;150010;13,93;432987;40,22;9334,61;887,94
info.national.agri;;2014;Mai;01 May 2014 - 03:48;31 May 2014 - 23:00;3026;10164;3,36;172627;16,98;458809;45,14;9076,48;914,43
info.national.agri;;2014;Mars;NA;31 Mar 2014 - 23:47;3896;12976;3,33;181910;14,02;528542;40,73;10465,59;825,89
info.national.agri;;2014;Novembre;01 Nov 2014 - 00:21;30 Nov 2014 - 23:01;2892;8659;2,99;115772;13,37;343150;39,63;8221,52;972,26
info.national.agri;;2014;Octobre;01 Oct 2014 - 01:21;31 Oct 2014 - 22:03;3202;11033;3,45;145983;13,23;432661;39,22;9064,05;841,26
info.national.agri;;2014;Septembre;01 Sep 2014 - 00:19;30 Sep 2014 - 23:32;3578;12887;3,60;176987;13,73;495326;38,44;12177,86;967,65
info.national.agri_gedei;gedei;2014;Août;01 Aug 2014 - 03:47;31 Aug 2014 - 23:35;2920;9179;3,14;147603;16,08;378040;41,19;11243,45;1254,31
info.national.agri_gedei;gedei;2014;Avril;01 Apr 2014 - 00:45;30 Apr 2014 - 23:29;3683;13598;3,69;214982;15,81;623781;45,87;11704,88;881,44
info.national.agri_gedei;gedei;2014;Février;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
info.national.agri_gedei;gedei;2014;Juillet;01 Jul 2014 - 05:03;31 Jul 2014 - 23:08;3254;11947;3,67;212939;17,82;628620;52,62;14634,18;1254,32
info.national.agri_gedei;gedei;2014;Juin;01 Jun 2014 - 10:56;30 Jun 2014 - 23:48;3190;11313;3,55;157628;13,93;455596;40,27;9682,45;876,41
info.national.agri_gedei;gedei;2014;Mai;01 May 2014 - 03:48;31 May 2014 - 23:00;3026;10164;3,36;172627;16,98;458809;45,14;9076,48;914,43
info.national.agri_gedei;gedei;2014;Mars;NA;31 Mar 2014 - 23:47;3896;12976;3,33;181910;14,02;528542;40,73;10465,59;825,89
info.national.agri_gedei;gedei;2014;Novembre;01 Nov 2014 - 00:21;30 Nov 2014 - 23:01;2965;9464;3,19;124234;13,13;370627;39,16;8924,20;965,59
info.national.agri_gedei;gedei;2014;Octobre;01 Oct 2014 - 01:21;31 Oct 2014 - 22:03;3202;11033;3,45;145983;13,23;432661;39,22;9064,05;841,26
info.national.agri_gedei;gedei;2014;Septembre;01 Sep 2014 - 00:19;30 Sep 2014 - 23:32;3578;12887;3,60;176987;13,73;495326;38,44;12177,86;967,65
intranet.acces.agriculture.gouv.fr;;2014;Août;NA;NA;0;0;0,00;0;0,00;184;0,00;0,35;0,00
intranet.acces.agriculture.gouv.fr;;2014;Avril;NA;10 Apr 2014 - 10:09;2;2;1,00;3;1,50;591;295,50;1,32;674,00
intranet.acces.agriculture.gouv.fr;;2014;Février;01 Feb 2014 - 06:44;28 Feb 2014 - 23:01;631;1870;2,96;12152;6,50;102783;54,96;2036,53;1115,19
intranet.acces.agriculture.gouv.fr;;2014;Janvier;01 Jan 2014 - 00:33;31 Jan 2014 - 21:56;1130;3940;3,49;31501;8,00;188841;47,93;3197,14;830,93
intranet.acces.agriculture.gouv.fr;;2014;Juillet;NA;NA;0;0;0,00;0;0,00;216;0,00;0,35;0,00
intranet.acces.agriculture.gouv.fr;;2014;Juin;NA;NA;0;0;0,00;0;0,00;463;0,00;0,75;0,00
intranet.acces.agriculture.gouv.fr;;2014;Mai;NA;NA;0;0;0,00;0;0,00;469;0,00;0,77;0,00
intranet.acces.agriculture.gouv.fr;;2014;Mars;01 Mar 2014 - 00:40;20 Mar 2014 - 12:29;450;984;2,19;6549;6,66;60715;61,70;1154,58;1201,51
intranet.acces.agriculture.gouv.fr;;2014;Novembre;NA;NA;0;0;0,00;0;0,00;234;0,00;0,42;0,00
intranet.acces.agriculture.gouv.fr;;2014;Octobre;NA;NA;0;0;0,00;0;0,00;239;0,00;0,41;0,00
intranet.acces.agriculture.gouv.fr;;2014;Septembre;NA;NA;0;0;0,00;0;0,00;396;0,00;0,71;0,00
listes.agricoll.agriculture.gouv.fr;;2014;Août;01 Aug 2014 - 14:11;29 Aug 2014 - 16:16;34;48;1,41;288;6,00;495;10,31;11,32;241,44
listes.agricoll.agriculture.gouv.fr;;2014;Avril;01 Apr 2014 - 10:28;30 Apr 2014 - 13:43;49;92;1,88;646;7,02;1254;13,63;23,55;262,11
listes.agricoll.agriculture.gouv.fr;;2014;Février;01 Feb 2014 - 07:17;28 Feb 2014 - 16:48;224;421;1,88;2033;4,83;4102;9,74;82,32;200,22
listes.agricoll.agriculture.gouv.fr;;2014;Janvier;NA;31 Jan 2014 - 22:36;75;127;1,69;890;7,01;1481;11,66;32,12;258,94
listes.agricoll.agriculture.gouv.fr;;2014;Juillet;01 Jul 2014 - 12:28;31 Jul 2014 - 16:09;38;65;1,71;424;6,52;725;11,15;16,31;257,02
listes.agricoll.agriculture.gouv.fr;;2014;Juin;02 Jun 2014 - 14:12;26 Jun 2014 - 11:23;38;80;2,11;504;6,30;973;12,16;19,24;246,30
listes.agricoll.agriculture.gouv.fr;;2014;Mai;02 May 2014 - 09:31;30 May 2014 - 15:31;35;82;2,34;964;11,76;1673;20,40;36,43;454,93
listes.agricoll.agriculture.gouv.fr;;2014;Mars;NA;31 Mar 2014 - 15:43;53;117;2,21;661;5,65;1181;10,09;26,78;234,41
listes.agricoll.agriculture.gouv.fr;;2014;Novembre;NA;28 Nov 2014 - 16:50;41;79;1,93;953;12,06;1279;16,19;47,12;610,76
listes.agricoll.agriculture.gouv.fr;;2014;Octobre;01 Oct 2014 - 14:12;31 Oct 2014 - 18:01;44;75;1,70;512;6,83;1039;13,85;23,59;322,04
listes.agricoll.agriculture.gouv.fr;;2014;Septembre;01 Sep 2014 - 15:34;30 Sep 2014 - 17:24;48;71;1,48;337;4,75;623;8,77;14,99;216,20
mesdemarches.agriculture.gouv.fr;;2014;Août;01 Aug 2014 - 00:05;31 Aug 2014 - 23:53;9233;14191;1,54;59015;4,16;304332;21,45;7120,90;513,83
mesdemarches.agriculture.gouv.fr;;2014;Avril;01 Apr 2014 - 00:08;30 Apr 2014 - 23:59;18006;26485;1,47;125356;4,73;646346;24,40;13955,61;539,57
mesdemarches.agriculture.gouv.fr;;2014;Février;19 Feb 2014 - 13:12;28 Feb 2014 - 23:59;3644;5349;1,47;35561;6,65;158796;29,69;3263,70;624,79
mesdemarches.agriculture.gouv.fr;;2014;Juillet;01 Jul 2014 - 00:01;31 Jul 2014 - 23:57;10062;15866;1,58;62730;3,95;333221;21,00;7463,25;481,68
mesdemarches.agriculture.gouv.fr;;2014;Juin;01 Jun 2014 - 00:01;29 Jun 2014 - 23:59;11309;18130;1,60;72205;3,98;377699;20,83;8631,87;487,54
mesdemarches.agriculture.gouv.fr;;2014;Mai;01 May 2014 - 00:04;31 May 2014 - 23:55;18027;26200;1,45;117395;4,48;590270;22,53;13431,90;524,97
mesdemarches.agriculture.gouv.fr;;2014;Mars;01 Mar 2014 - 00:10;31 Mar 2014 - 23:59;13338;20237;1,52;215250;10,64;626603;30,96;12085,98;611,56
mesdemarches.agriculture.gouv.fr;;2014;Novembre;01 Nov 2014 - 00:05;30 Nov 2014 - 23:51;14331;22510;1,57;95281;4,23;721264;32,04;13824,08;628,87
mesdemarches.agriculture.gouv.fr;;2014;Octobre;01 Oct 2014 - 00:00;31 Oct 2014 - 23:58;13688;21072;1,54;85931;4,08;624245;29,62;12234,21;594,52
mesdemarches.agriculture.gouv.fr;;2014;Septembre;01 Sep 2014 - 00:12;30 Sep 2014 - 23:59;12680;19103;1,51;77292;4,05;489830;25,64;10974,84;588,30
mino.rmap.auzeville.agri;;2014;Août;01 Aug 2014 - 00:01;31 Aug 2014 - 23:54;4286;84001;19,60;390676;4,65;423941;5,05;6272,16;76,46
mino.rmap.auzeville.agri;;2014;Avril;01 Apr 2014 - 00:02;30 Apr 2014 - 23:45;5099;152409;29,89;696700;4,57;728038;4,78;1736,40;11,67
mino.rmap.auzeville.agri;;2014;Février;01 Feb 2014 - 00:22;28 Feb 2014 - 23:58;5509;159703;28,99;729837;4,57;767174;4,80;2080,96;13,34
mino.rmap.auzeville.agri;;2014;Janvier;01 Jan 2014 - 01:26;31 Jan 2014 - 23:58;5579;170316;30,53;771835;4,53;812335;4,77;2192,49;13,18
mino.rmap.auzeville.agri;;2014;Juillet;01 Jul 2014 - 00:01;31 Jul 2014 - 23:59;5093;106919;20,99;520808;4,87;544237;5,09;13872,12;132,86
mino.rmap.auzeville.agri;;2014;Juin;01 Jun 2014 - 01:11;29 Jun 2014 - 23:56;5243;132214;25,22;595266;4,50;622611;4,71;1715,33;13,29
mino.rmap.auzeville.agri;;2014;Mai;01 May 2014 - 00:08;31 May 2014 - 23:15;4881;126243;25,86;565519;4,48;591010;4,68;1315,34;10,67
mino.rmap.auzeville.agri;;2014;Mars;01 Mar 2014 - 00:09;31 Mar 2014 - 23:57;5334;158768;29,77;725603;4,57;758029;4,77;1789,04;11,54
mino.rmap.auzeville.agri;;2014;Novembre;01 Nov 2014 - 00:06;30 Nov 2014 - 23:58;4415;109534;24,81;437497;3,99;534409;4,88;4448,74;41,59
mino.rmap.auzeville.agri;;2014;Octobre;01 Oct 2014 - 00:01;31 Oct 2014 - 23:59;4644;134358;28,93;577488;4,30;701757;5,22;6918,76;52,73
mino.rmap.auzeville.agri;;2014;Septembre;01 Sep 2014 - 00:04;30 Sep 2014 - 23:57;5110;132822;25,99;575204;4,33;700403;5,27;8391,98;64,70
minodev.rmap.auzeville.agri;;2014;Août;01 Aug 2014 - 11:30;29 Aug 2014 - 16:49;3;6;2,00;50;8,33;154;25,67;1,06;180,67
minodev.rmap.auzeville.agri;;2014;Avril;01 Apr 2014 - 10:05;30 Apr 2014 - 10:47;7;94;13,43;1645;17,50;3106;33,04;567,41;6181,20
minodev.rmap.auzeville.agri;;2014;Février;03 Feb 2014 - 08:58;28 Feb 2014 - 17:09;4;83;20,75;872;10,51;1524;18,36;224,63;2771,30
minodev.rmap.auzeville.agri;;2014;Janvier;02 Jan 2014 - 09:35;31 Jan 2014 - 16:14;2;71;35,50;224;3,15;276;3,89;0,87;12,49
minodev.rmap.auzeville.agri;;2014;Juillet;02 Jul 2014 - 15:06;31 Jul 2014 - 16:18;5;23;4,60;339;14,74;440;19,13;85,23;3794,57
minodev.rmap.auzeville.agri;;2014;Juin;02 Jun 2014 - 09:45;17 Jun 2014 - 10:22;2;11;5,50;133;12,09;237;21,55;1,01;93,82
minodev.rmap.auzeville.agri;;2014;Mai;02 May 2014 - 08:52;28 May 2014 - 16:25;5;32;6,40;66;2,06;66;2,06;10,69;342,16
minodev.rmap.auzeville.agri;;2014;Mars;03 Mar 2014 - 08:50;31 Mar 2014 - 15:14;7;70;10,00;218;3,11;488;6,97;6,73;98,51
minodev.rmap.auzeville.agri;;2014;Septembre;01 Sep 2014 - 09:24;12 Sep 2014 - 16:07;2;12;6,00;88;7,33;88;7,33;1,22;104,00
mire.national.agri;;2014;Août;04 Aug 2014 - 10:56;28 Aug 2014 - 16:27;20;26;1,30;332;12,77;484;18,62;188,38;7419,19
mire.national.agri;;2014;Juillet;01 Jul 2014 - 14:56;31 Jul 2014 - 17:59;39;51;1,31;581;11,39;882;17,29;270,60;5433,16
mire.national.agri;;2014;Juin;12 Jun 2014 - 15:01;26 Jun 2014 - 22:38;64;81;1,27;1464;18,07;2065;25,49;767,91;9707,89
mire.national.agri;;2014;Novembre;02 Nov 2014 - 14:33;28 Nov 2014 - 14:58;39;83;2,13;1324;15,95;2071;24,95;737,06;9093,35
mire.national.agri;;2014;Octobre;01 Oct 2014 - 09:23;31 Oct 2014 - 17:11;48;100;2,08;3923;39,23;6573;65,73;2073,64;21234,08
mire.national.agri;;2014;Septembre;01 Sep 2014 - 15:23;30 Sep 2014 - 16:35;38;57;1,50;808;14,18;1223;21,46;396,62;7125,32
mire.rmap.auzeville.agri;;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
obm-sync.agricoll.agriculture.gouv.fr;;2014;Août;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
obm-sync.agricoll.agriculture.gouv.fr;;2014;Avril;NA;02 Apr 2014 - 15:19;1;1;1,00;1;1,00;1;1,00;0,00;0,00
obm-sync.agricoll.agriculture.gouv.fr;;2014;Février;NA;24 Feb 2014 - 13:44;1;1;1,00;2;2,00;2;2,00;0,00;1,00
obm-sync.agricoll.agriculture.gouv.fr;;2014;Janvier;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
obm-sync.agricoll.agriculture.gouv.fr;;2014;Juillet;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
obm-sync.agricoll.agriculture.gouv.fr;;2014;Juin;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
obm-sync.agricoll.agriculture.gouv.fr;;2014;Mai;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
obm-sync.agricoll.agriculture.gouv.fr;;2014;Mars;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
obm-sync.agricoll.agriculture.gouv.fr;;2014;Novembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
obm-sync.agricoll.agriculture.gouv.fr;;2014;Octobre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
obm-sync.agricoll.agriculture.gouv.fr;;2014;Septembre;NA;NA;0;0;0,00;0;0,00;0;0,00;0,00;0,00
obm.agricoll.agriculture.gouv.fr;;2014;Août;01 Aug 2014 - 02:06;31 Aug 2014 - 22:05;594;923;1,55;11949;12,95;69995;75,83;588,19;652,56
obm.agricoll.agriculture.gouv.fr;;2014;Avril;01 Apr 2014 - 08:56;30 Apr 2014 - 22:31;814;1528;1,88;22222;14,54;136865;89,57;1105,88;741,11
obm.agricoll.agriculture.gouv.fr;;2014;Février;01 Feb 2014 - 07:18;28 Feb 2014 - 23:34;905;1845;2,04;22704;12,31;133106;72,14;1068,56;593,07
obm.agricoll.agriculture.gouv.fr;;2014;Janvier;01 Jan 2014 - 01:00;31 Jan 2014 - 23:05;936;1965;2,10;24336;12,38;142502;72,52;1131,43;589,61
obm.agricoll.agriculture.gouv.fr;;2014;Juillet;01 Jul 2014 - 00:06;31 Jul 2014 - 23:05;709;1157;1,63;14380;12,43;90735;78,42;718,39;635,81
obm.agricoll.agriculture.gouv.fr;;2014;Juin;01 Jun 2014 - 07:53;29 Jun 2014 - 23:16;892;1643;1,84;22171;13,49;132467;80,63;1101,02;686,21
obm.agricoll.agriculture.gouv.fr;;2014;Mai;01 May 2014 - 00:48;31 May 2014 - 22:03;788;1467;1,86;21115;14,39;123057;83,88;1028,04;717,59
obm.agricoll.agriculture.gouv.fr;;2014;Mars;01 Mar 2014 - 00:15;31 Mar 2014 - 22:39;1004;1899;1,89;26844;14,14;148325;78,11;1318,26;710,85
obm.agricoll.agriculture.gouv.fr;;2014;Novembre;01 Nov 2014 - 09:16;30 Nov 2014 - 23:30;995;1884;1,89;23486;12,47;154214;81,85;1293,61;703,11
obm.agricoll.agriculture.gouv.fr;;2014;Octobre;01 Oct 2014 - 06:34;31 Oct 2014 - 22:23;1098;2125;1,94;26677;12,55;174456;82,10;1414,86;681,80
obm.agricoll.agriculture.gouv.fr;;2014;Septembre;01 Sep 2014 - 00:23;30 Sep 2014 - 23:49;1051;2021;1,92;33892;16,77;195496;96,73;1608,67;815,08
opush.agricoll.agriculture.gouv.fr;;2014;Août;01 Aug 2014 - 00:00;31 Aug 2014 - 23:59;5312;33934;6,39;1670429;49,23;1670429;49,23;12798,27;386,20
